CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,2,2,3,4,0,0,1,2,0.5,0.214286,3,3,1,1,0.06,3,1,1,0,0,1,11,13,0,0,0,0,1,0,1,0,5,4,0,1,0,47,55,0,0,0,0,6,0,3,0,10,19,0,3,0,false
0,0,0,0,0,0,0,0,1,2,2,11,2,1,1,4,9,0,0,0,0,0,3,0,0,0,0,0,0,0,36,42,0,0,0,0,5,0,2,0,5,15,0,2,0,36,42,0,0,0,0,5,0,2,0,5,15,0,2,0,false
0.886598,3,33,5,0.735294,0.757576,25,25,1,1,1,13,15,1,0,9,10,0,0,0,0,0,2,0,0,1,1,0,0,1,33,34,0,0,0,0,1,0,1,0,1,14,0,1,0,33,34,0,0,0,0,1,0,1,0,1,14,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,3,6,14,0,4,7,0.25,0.103448,3,3,1,3,0.103448,3,1,1,0,0,1,26,31,13,2,13,2,3,13,3,0,3,5,13,3,0,26,31,13,2,13,2,3,13,3,0,3,5,13,3,0,false
0.3125,3,19,3,0.25,0.261538,20,17,1,1,1,20,4,9,8,2,13,0,0,0,0,0,12,0,0,1,1,0,0,1,65,80,2,4,2,4,11,0,11,0,11,28,0,11,0,65,80,2,4,2,4,11,0,11,0,11,28,0,11,0,false
0,0,0,0,0,0,0,0,2,1,1,9,8,1,1,7,15,0,0,0,0,0,7,0,0,3,4,0,0,2,42,51,18,19,2,2,8,0,6,0,52,16,0,41,16,42,51,18,19,2,2,8,0,6,0,52,16,0,41,16,true
0.420601,1,2,2,0.350877,0.377358,20,20,2,0,0,3,8,0,0,12,15,0,0,0,0,0,4,0,0,1,1,0,0,1,42,46,2,1,0,0,3,0,3,0,36,25,0,32,0,53,57,2,1,0,0,6,0,6,0,44,28,0,40,0,false
1,1,1,1,1,1,6,6,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,6,6,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,5,5,0,0,0,0,1,0,1,0,6,1,0,6,0,5,5,0,0,0,0,1,0,1,0,6,1,0,6,0,false
0,0,0,0,0,0,0,0,2,0,0,16,7,129,135,2,18,0.153846,0.171875,11,11,2,11,0.171875,11,1,2,8,211,2,53,82,5,8,5,5,16,0,12,5,19,14,0,15,5,53,82,5,8,5,5,16,0,12,5,19,14,0,15,5,false
0,0,0,0,0,0,0,0,1,0,0,11,5,8,8,3,14,0,0,0,0,0,12,0,0,2,2,0,0,1,53,65,4,4,4,4,11,0,11,0,11,21,0,11,0,53,65,4,4,4,4,11,0,11,0,11,21,0,11,0,true
0,0,0,0,0,0,0,0,1,0,0,4,4,1,1,3,7,0,0,0,0,0,4,0,0,1,1,0,0,1,18,23,1,1,1,1,4,0,3,0,4,4,0,3,0,18,23,1,1,1,1,4,0,3,0,4,4,0,3,0,false
0,0,0,0,0,0,0,0,3,1,1,8,12,0,0,19,24,0,0,0,0,0,5,0,0,1,1,0,0,1,73,101,2,1,0,0,5,0,4,0,38,49,0,33,0,102,134,2,1,0,0,12,0,11,0,45,56,0,40,0,false
0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,11,12,0,0,0,0,2,0,2,0,2,3,0,2,0,11,12,0,0,0,0,2,0,2,0,2,3,0,2,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,0,3,0,0,0,0,0,4,0,0,1,1,0,0,1,12,15,0,0,0,0,3,0,3,0,3,2,0,3,0,12,15,0,0,0,0,3,0,3,0,3,2,0,3,0,false
0,0,0,0,0,0,0,0,1,2,2,6,10,7,63,5,9,0.5,0.115385,3,3,1,1,0.06383,3,1,1,6,6,1,23,30,3,3,1,2,4,1,1,0,37,8,1,30,0,44,54,6,3,4,2,7,1,2,0,40,16,1,31,0,false
0,0,0,0,0,0,0,0,1,1,1,4,6,1,0,7,10,0,0,0,0,0,2,0,0,0,0,0,0,0,21,24,3,0,3,0,3,0,1,0,3,8,0,1,0,21,24,3,0,3,0,3,0,1,0,3,8,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,7,8,0,0,0,0,0,2,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,12,13,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,11,5,0,5,0,1,5,0,0,1,0,5,0,0,9,11,5,0,5,0,1,5,0,0,1,0,5,0,0,false
0.386473,3,19,3,0.277778,0.298246,20,17,1,1,1,19,4,3,3,2,12,0,0,0,0,0,9,0,0,1,1,0,0,1,57,72,2,4,2,4,10,0,8,0,10,23,0,8,0,57,72,2,4,2,4,10,0,8,0,10,23,0,8,0,false
0,0,0,0,0,0,0,0,1,0,0,6,8,2,2,3,9,0,0,0,0,0,7,0,0,3,5,0,0,2,27,34,5,8,0,4,6,0,6,0,21,8,0,17,5,43,52,5,8,0,4,9,0,8,0,24,12,0,19,5,true
0,0,0,0,0,0,0,0,2,1,1,4,6,1,0,8,11,0,0,0,0,0,3,0,0,1,1,0,0,1,16,18,0,0,0,0,3,0,2,0,3,4,0,2,0,16,18,0,0,0,0,3,0,2,0,3,4,0,2,0,true
0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,9,10,0,0,0,0,1,0,1,0,1,4,0,1,0,9,10,0,0,0,0,1,0,1,0,1,4,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,12,4,2,2,4,16,0,0,0,0,0,13,0,0,1,1,0,0,1,59,72,4,6,4,6,12,0,12,0,12,24,0,12,0,59,72,4,6,4,6,12,0,12,0,12,24,0,12,0,false
0,0,0,0,0,0,0,0,1,1,1,6,10,2,0,11,16,0,0,0,0,0,5,0,0,2,3,0,0,1,31,36,5,8,0,4,5,0,4,0,19,14,0,15,5,31,36,5,8,0,4,5,0,4,0,19,14,0,15,5,false
0,0,0,0,0,0,0,0,1,2,2,62,81,96,256,60,110,0.020833,0.032258,10,7,1,47,0.032258,10,1,1,0,0,1,300,356,18,37,18,37,50,1,47,0,50,119,1,47,0,300,356,18,37,18,37,50,1,47,0,50,119,1,47,0,true
0,0,0,0,0,0,0,0,1,1,1,4,3,1,1,2,4,0,0,0,0,0,3,0,0,1,1,0,0,1,20,24,3,0,3,0,2,0,2,0,2,8,0,2,0,20,24,3,0,3,0,2,0,2,0,2,8,0,2,0,false
0,0,0,0,0,0,0,0,1,1,1,42,34,4,4,39,78,0,0,0,0,0,38,0,0,1,1,0,0,1,163,203,1,31,1,31,39,0,37,0,39,43,0,37,0,163,203,1,31,1,31,39,0,37,0,39,43,0,37,0,false
0,0,0,0,0,0,0,0,2,0,0,4,5,7,3,2,6,0,0,0,0,0,1,0,0,2,3,6,8,1,13,17,5,8,0,0,4,0,0,0,22,3,0,15,5,13,17,5,8,0,0,4,0,0,0,22,3,0,15,5,false
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,6,7,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,0,1,1,3,5,22,0,3,5,0,0,0,0,0,1,0,0,3,4,22,37,1,11,14,6,11,0,2,2,0,0,0,26,5,0,15,5,11,14,6,11,0,2,2,0,0,0,26,5,0,15,5,false
0,0,0,0,0,0,0,0,1,3,3,15,12,2,3,13,22,0,0,0,0,0,8,0,0,1,1,0,0,1,57,68,4,1,4,1,9,0,7,1,9,26,0,7,1,57,68,4,1,4,1,9,0,7,1,9,26,0,7,1,false
0,0,0,0,0,0,0,0,2,1,1,9,8,2,2,9,17,0,0.070175,4,0,0,8,0.047619,4,1,1,0,0,1,53,79,4,2,2,1,8,0,7,0,41,20,0,36,0,80,110,5,2,3,1,13,0,12,0,46,32,0,41,0,false
0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,6,7,0,0,0,0,0,2,0,0,1,1,0,0,1,10,10,0,0,0,0,1,0,1,0,1,5,0,1,0,10,10,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,4,5,0,0,0,0,0,2,0,0,1,1,0,0,1,10,10,0,0,0,0,1,0,1,0,1,5,0,1,0,10,10,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,2,0,0,3,3,3,0,0,3,0,0,0,0,0,4,0,0,1,1,0,0,1,11,15,1,0,1,0,3,0,3,0,3,2,0,3,0,11,15,1,0,1,0,3,0,3,0,3,2,0,3,0,false
0.119355,1,4,1,0.083333,0.079208,11,8,1,1,1,7,12,1,1,16,22,0.142857,0.116279,5,3,1,6,0.04717,5,1,1,0,0,1,38,49,3,1,3,1,6,0,6,0,6,19,0,6,0,101,132,6,6,6,6,20,0,19,0,20,40,0,19,0,true
0.246667,1,4,1,0.13253,0.126984,11,8,6,1,1,17,4,1,2,0,14,0,0,0,0,0,14,0,0,1,1,0,0,1,63,83,3,5,3,5,14,0,13,0,14,21,0,13,0,63,83,3,5,3,5,14,0,13,0,14,21,0,13,0,false
0,0,0,0,0,0,0,0,1,0,0,4,5,1,0,7,11,0,0,0,0,0,2,0,0,2,3,1,1,1,13,17,5,9,0,1,4,0,1,0,22,5,0,16,5,13,17,5,9,0,1,4,0,1,0,22,5,0,16,5,false
0,0,0,0,0,0,0,0,1,1,1,6,9,3,1,14,18,0,0,0,0,0,2,0,0,2,3,2,2,1,26,38,6,9,1,1,4,1,1,0,22,12,1,16,5,60,78,10,9,5,1,8,1,3,0,26,25,1,18,5,false
0,0,0,0,0,0,0,0,1,2,2,5,4,2,2,3,5,0,0,0,0,0,2,0,0,0,0,0,0,0,22,25,2,0,2,0,2,0,1,0,2,10,0,1,0,22,25,2,0,2,0,2,0,1,0,2,10,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,1,3,0,0,0,0,0,2,0,0,1,1,0,0,1,12,15,2,0,2,0,2,0,1,0,2,3,0,1,0,12,15,2,0,2,0,2,0,1,0,2,3,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,5,4,2,2,4,9,0,0,0,0,0,6,0,0,2,2,0,0,1,26,32,2,0,2,0,5,0,5,0,5,9,0,5,0,26,32,2,0,2,0,5,0,5,0,5,9,0,5,0,false
0,0,0,0,0,0,0,0,3,0,0,7,6,18,5,11,18,0,0,0,0,0,1,0,0,2,3,13,107,1,28,37,6,10,1,2,7,0,0,0,25,8,0,15,5,39,50,7,10,2,2,9,0,2,0,27,11,0,17,5,true
0,0,0,0,0,0,0,0,1,0,0,2,4,1,1,4,6,0,0,0,0,0,3,0,0,1,1,0,0,1,11,13,1,0,1,0,2,0,2,0,2,3,0,2,0,11,13,1,0,1,0,2,0,2,0,2,3,0,2,0,true
0,0,0,0,0,0,0,0,1,1,1,8,6,3,3,5,12,0.125,0.157895,6,5,1,7,0.157895,6,4,5,0,0,1,32,41,8,10,1,4,7,1,7,0,30,9,1,24,7,32,41,8,10,1,4,7,1,7,0,30,9,1,24,7,false
0.187316,2,4,2,0.203252,0.219298,25,25,1,7,3,10,5,2,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,61,67,6,0,6,0,1,6,1,0,1,34,6,1,0,114,123,9,1,9,1,6,9,6,0,6,64,9,6,0,false
0,0,0,0,0,0,0,0,1,3,2,4,4,0,0,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,1,0,1,12,0,1,0,19,19,0,0,0,0,1,0,1,0,1,12,0,1,0,false
0.973333,1,3,1,0.882353,0.882353,15,15,1,2,2,3,4,0,0,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,1,0,1,8,0,1,0,17,17,0,0,0,0,1,0,1,0,1,8,0,1,0,false
0.473684,1,1,1,0.416667,0.47619,10,10,1,0,0,3,0,3,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,21,24,3,1,3,1,3,3,3,0,3,10,3,3,0,21,24,3,1,3,1,3,3,3,0,3,10,3,3,0,false
0,0,0,0,0,0,0,0,1,0,0,6,12,1,1,13,19,0.142857,0.069767,3,3,1,6,0.069767,3,1,1,0,0,1,40,47,4,1,4,1,6,0,6,0,6,21,0,6,0,40,47,4,1,4,1,6,0,6,0,6,21,0,6,0,false
0,0,0,0,0,0,0,0,2,0,0,4,7,2,1,9,13,0,0,0,0,0,2,0,0,2,3,1,1,1,20,25,6,9,1,1,4,0,1,0,22,6,0,16,5,23,28,6,9,1,1,5,0,2,0,23,7,0,17,5,false
0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,3,4,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0.275862,1,8,4,0.274194,0.303448,51,44,1,1,1,20,7,0,0,18,34,0.058824,0.022388,3,3,1,16,0.02027,3,0,0,0,0,0,131,171,4,3,4,3,16,0,16,0,16,66,0,16,0,145,186,4,3,4,3,18,0,18,0,18,68,0,18,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,1,0,0,19,6,0,0,18,37,0,0,0,0,0,20,0,0,0,0,0,0,0,167,222,5,3,5,3,19,0,19,1,19,100,0,19,1,183,240,6,3,6,3,22,0,21,1,22,103,0,21,1,false
0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,10,12,1,0,1,0,2,0,1,0,2,2,0,1,0,10,12,1,0,1,0,2,0,1,0,2,2,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0.382671,4,6,5,0.40107,0.398649,75,59,1,0,0,10,7,0,0,7,17,0.090909,0.028369,4,3,1,10,0.026316,4,0,0,0,0,0,137,174,3,0,3,0,10,0,10,0,10,97,0,10,0,148,187,3,0,3,0,13,0,13,0,13,103,0,13,0,false
1,1,2,1,1,1,9,7,2,0,0,2,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,7,9,0,0,0,0,2,0,2,0,2,1,0,2,0,7,9,0,0,0,0,2,0,2,0,2,1,0,2,0,false
1,1,2,1,1,1,8,8,1,1,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,5,0,1,0,8,8,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0.5088,4,6,5,0.493421,0.5,75,59,1,0,0,9,7,0,0,7,16,0.1,0.036036,4,3,1,9,0.032787,4,0,0,0,0,0,107,139,4,0,4,0,9,0,9,0,9,69,0,9,0,118,152,4,0,4,0,12,0,12,0,12,75,0,12,0,false
1,1,2,1,1,1,9,7,2,0,0,2,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,7,9,0,0,0,0,2,0,2,0,2,1,0,2,0,7,9,0,0,0,0,2,0,2,0,2,1,0,2,0,false
1,1,2,1,1,1,8,8,1,1,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,1,0,1,5,0,1,0,8,8,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,4,3,3,59,12,51,67,21,73,0.352941,0.271903,90,90,18,33,0.271903,90,0,0,0,0,0,241,398,12,22,12,22,52,0,50,22,52,99,0,50,22,241,398,12,22,12,22,52,0,50,22,52,99,0,50,22,false
0,0,0,0,0,0,0,0,3,1,1,20,3,22,44,0,19,0.15,0.405797,56,56,3,17,0.405797,56,0,0,0,0,0,82,170,9,7,9,7,19,0,19,9,19,32,0,19,9,82,170,9,7,9,7,19,0,19,9,19,32,0,19,9,true
0.217742,1,4,1,0.119565,0.157143,11,11,0,0,0,1,2,3,1,1,2,0.5,0.111111,3,3,1,1,0.041096,3,0,0,0,0,0,24,34,15,0,15,0,1,15,1,0,1,5,15,1,0,70,92,17,7,17,7,12,15,9,0,12,22,15,9,0,true
0.327273,1,4,1,0.189655,0.23913,11,11,1,2,1,15,1,3,3,1,12,0,0,0,0,0,9,0,0,0,0,0,0,0,46,58,2,7,2,7,11,0,8,0,11,17,0,8,0,46,58,2,7,2,7,11,0,8,0,11,17,0,8,0,false
0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,16,22,2,2,2,2,4,0,4,2,4,4,0,4,2,16,22,2,2,2,2,4,0,4,2,4,4,0,4,2,true
0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,22,30,2,2,2,2,6,0,6,2,6,6,0,6,2,22,30,2,2,2,2,6,0,6,2,6,6,0,6,2,true
0,0,0,0,0,0,0,0,3,0,0,10,0,6,2,0,10,0.090909,0.045455,2,2,1,10,0.045455,2,0,0,0,0,0,42,61,5,2,5,2,10,0,10,5,10,15,0,10,5,42,61,5,2,5,2,10,0,10,5,10,15,0,10,5,false
0.15619,3,13,3,0.126888,0.136213,42,41,1,11,4,95,20,7,8,60,83,0,0,0,0,0,8,0,0,1,1,0,0,1,301,331,5,4,3,0,23,0,7,0,40,202,0,9,0,301,331,5,4,3,0,23,0,7,0,40,202,0,9,0,true
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,4,7,0.333333,0.088235,3,3,1,2,0.088235,3,0,0,0,0,0,31,36,0,0,0,0,3,0,2,0,3,10,0,2,0,31,36,0,0,0,0,3,0,2,0,3,10,0,2,0,false
0,0,0,0,0,0,0,0,1,1,1,3,3,1,2,2,4,0.333333,0.222222,4,4,1,2,0.222222,4,0,0,0,0,0,14,17,1,0,1,0,2,0,2,0,2,5,0,2,0,14,17,1,0,1,0,2,0,2,0,2,5,0,2,0,false
0.528302,3,14,3,0.452381,0.518519,57,56,2,4,4,26,3,3,2,5,15,0,0.009524,1,0,0,7,0.009174,1,1,1,2,2,1,104,122,7,1,7,1,10,0,6,0,11,52,0,7,0,108,126,7,1,7,1,11,0,7,0,12,54,0,8,0,true
1,1,2,1,1,1,6,6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,true
0,0,0,0,0,0,0,0,2,3,3,11,7,4,8,12,17,0,0,0,0,0,3,0,0,1,1,2,2,1,53,65,6,0,6,0,5,0,2,0,6,27,0,3,0,53,65,6,0,6,0,5,0,2,0,6,27,0,3,0,false
0.025801,1,4,1,0.031008,0.030211,12,10,3,3,3,69,31,20,27,43,79,0,0.003257,1,1,0,33,0.003012,1,1,1,0,0,1,306,361,18,11,18,11,36,0,32,1,36,156,0,32,1,331,387,18,11,18,11,38,0,33,1,38,170,0,33,1,true
0,0,0,0,0,0,0,0,1,2,2,5,3,1,0,4,6,0,0,0,0,0,2,0,0,0,0,0,0,0,25,26,0,0,0,0,2,0,1,0,2,14,0,1,0,25,26,0,0,0,0,2,0,1,0,2,14,0,1,0,false
0.033271,1,4,1,0.02385,0.027397,14,14,2,3,3,72,56,11,16,73,96,0,0.014535,5,1,0,18,0.015414,8,2,3,0,0,3,339,398,27,6,27,6,23,1,17,0,25,197,1,19,0,511,587,34,7,34,7,37,1,25,0,39,287,1,27,0,true
0,0,0,0,0,0,0,0,1,1,1,8,10,1,1,14,18,0,0,0,0,0,2,0,0,0,0,0,0,0,39,44,1,0,1,0,4,0,1,0,4,22,0,1,0,39,44,1,0,1,0,4,0,1,0,4,22,0,1,0,true
0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,true
0,0,0,0,0,0,0,0,1,2,2,9,11,1,2,14,16,0,0,0,0,0,2,0,0,0,0,0,0,0,53,56,3,0,3,0,2,0,1,0,2,34,0,1,0,53,56,3,0,3,0,2,0,1,0,2,34,0,1,0,true
0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,8,6,1,0,5,7,0,0,0,0,0,2,0,0,0,0,0,0,0,35,38,2,1,2,1,2,0,1,0,2,19,0,1,0,35,38,2,1,2,1,2,0,1,0,2,19,0,1,0,true
0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,7,8,0,0,0,0,1,0,1,0,1,2,0,1,0,7,8,0,0,0,0,1,0,1,0,1,2,0,1,0,true
0.771739,1,4,1,0.5,0.608696,14,14,1,2,2,6,6,1,1,7,9,0,0.115385,3,0,0,2,0.115385,3,1,1,0,0,1,23,28,1,0,1,0,2,0,1,0,2,11,0,1,0,23,28,1,0,1,0,2,0,1,0,2,11,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,2,4,0,0,0,0,0,2,0,0,2,2,0,0,1,11,13,7,1,0,0,2,0,1,0,12,4,0,8,0,11,13,7,1,0,0,2,0,1,0,12,4,0,8,0,true
0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,2,4,0,0,0,0,0,2,0,0,2,2,0,0,1,13,15,7,1,0,0,2,0,1,0,12,5,0,8,0,13,15,7,1,0,0,2,0,1,0,12,5,0,8,0,false
0,0,0,0,0,0,0,0,2,3,3,14,9,1,2,14,18,0,0,0,0,0,4,0,0,2,2,0,0,1,62,74,9,1,3,1,4,0,3,0,9,33,0,5,0,62,74,9,1,3,1,4,0,3,0,9,33,0,5,0,true
0.184028,1,4,1,0.133929,0.176471,15,15,1,3,3,22,7,1,4,11,19,0.166667,0.114583,11,1,1,5,0.114583,11,2,2,0,0,1,85,112,12,1,6,1,8,0,5,0,13,41,0,7,0,85,112,12,1,6,1,8,0,5,0,13,41,0,7,0,false
0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,8,11,0.25,0.096774,3,3,1,3,0.073171,3,0,0,0,0,0,28,35,3,0,3,0,3,0,3,0,3,11,0,3,0,38,45,3,0,3,0,4,0,4,0,4,18,0,4,0,false
0,0,0,0,0,0,0,0,1,2,2,3,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,1,0,1,7,0,1,0,12,12,0,0,0,0,1,0,1,0,1,7,0,1,0,false
0.760724,38,277,48,0.601662,0.688537,941,913,1,80,3,344,31,2,1,91,197,0.045455,0.042912,56,22,1,21,0.049462,69,1,3,0,0,3,1249,1469,17,7,17,7,106,0,21,1,106,862,0,21,1,1326,1564,25,9,25,8,118,0,32,3,120,886,0,34,4,false
1,1,92,1,1,1,15,14,1,2,2,4,1,0,0,1,2,0,0.066667,1,0,0,2,0.066667,1,0,0,0,0,0,14,15,0,0,0,0,1,0,1,0,1,6,0,1,0,14,15,0,0,0,0,1,0,1,0,1,6,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.5,0.3,3,3,1,1,0.3,3,1,1,0,0,1,7,9,1,0,1,0,1,0,1,0,1,1,0,1,0,7,9,1,0,1,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,5,7,1,2,5,10,0.166667,0.125,3,3,1,5,0.125,3,2,3,0,0,2,21,27,2,1,1,0,5,0,5,0,7,5,0,7,1,21,27,2,1,1,0,5,0,5,0,7,5,0,7,1,false
0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,2,0.333333,0.230769,3,3,1,2,0.230769,3,1,1,1,1,1,10,13,1,1,1,1,2,0,2,1,2,2,0,2,1,10,13,1,1,1,1,2,0,2,1,2,2,0,2,1,false
0.494505,1,2,1,0.363636,0.407407,12,11,1,1,1,4,4,1,1,2,5,0.333333,0.1,3,3,1,2,0.1,3,1,1,0,0,1,27,33,5,0,5,0,3,0,2,1,3,10,0,2,1,27,33,5,0,5,0,3,0,2,1,3,10,0,2,1,false
0,0,0,0,0,0,0,0,1,0,0,15,12,2,0,19,34,0,0,0,0,0,16,0,0,0,0,0,0,0,133,169,5,0,5,0,15,0,15,0,15,71,0,15,0,158,194,5,0,5,0,23,0,23,0,23,80,0,23,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
